Id;Label
638;received calls president mexico prime minister canada asking renegotiate nafta rather
639;democrats trying bail insurance companies disastrous puerto rico tax
640;great great honor welcome recognize national teacher well teacher year
641;signed executive order enforcing statutory prohibitions federal control
642;signed executive order designations antiquities
643;happy birthday
644;recorded slowest economic growth five years gdp trade deficits hurt economy
645;ninth terrible record overturned used call messy
646;big many everyone notice case case brought
647;first ninth circuit rules ban hits sanctuary ridiculous see supreme
648;executive order promoting agriculture rural prosperity executive
649;remarks united states holocaust memorial national days full
650;let fake media tell changed position get built help stop human trafficking
651;canada made business dairy farmers wisconsin border states stand
652;proud leadership important looking forward hearing speak
653;signed holocaust remembrance statement last night
654;healthcare plan see real healthcare premiums start tumbling obamacare death
655;join congratulating using hashtag earlier
656;wall drug situation never fixed way
657;
658;wall important tool stopping drugs pouring country poisoning youth many
659;two fake news polls released abc containing positive totally wrong general
660;abc post poll big said almost stand vote said strong
661;new polls today good considering much media fake almost always would still beat hillary
662;later date get started mexico badly needed border
663;democrats want money budget going border wall despite fact stop drugs bad ms gang
664;obamacare serious dems need big money keep going otherwise dies far sooner anyone would
665;thank lake
666;interesting election currently taking place
667;committed keeping air water clean always remember economic growth enhances environmental jobs
668;today earth celebrate beautiful lakes stand committed preserving natural beauty
669;big tax reform tax reduction announced next
670;next saturday night holding big rally look forward
671;getting ready visit walter reed medical center looking forward seeing bravest greatest
672;rt israeli pm netanyahu praises policy changes meeting sec mattis
673;rt chicago approves new plan hide illegal immigrants plus give access city services
674;sb victories since honor give bob coach players first
675;executive order identifying reducing tax regulatory executive
676;rt jared dina powell oval office today aya brother
677;welcome
678;china much economic lifeline north korea nothing want solve north korean
679;matter much accomplish ridiculous standard first lot media
680;another terrorist attack people france take much big effect presidential
681;rt nyt editor apologizes misleading tweet new england visit white house
682;great honor host pm paolo gentiloni italy white house joint press
683;going use american going use american going come first
684;failing calling wrong two got caught big lie concerning new england patriots visit
685;great honor host champion new england white house
686;today signed veterans choice program extension improvement act
687;
688;dems failed kansas failing great job karen hollywood georgia june
689;despite major outside fake media support eleven republican big win runoff glad
690;
691;learned jon running congress even live get
692;republicans must get today vote georgia force runoff easy dem ossoff raise bad crime
693;democrat jon ossoff would disaster weak crime illegal bad jobs wants higher say
694;interviewed starting
695;weak illegal immigration policies obama allowed bad ms gangs form cities across removing
696;eleven republican candidates running georgia runoff vote lower taxes
697;see tomorrow spurs optimism milwaukee
698;trump approval hits
699;rt trump approval hits
700;super liberal democrat georgia congressioal race tomorrow wants protect allow illegal immigration raise
701;fake media real gotten even worse since every story badly hold
702;great book reading vote michael
703;first days presidency exposed total failure last eight years foreign
704;recent kansas election really big media republicans play game
705;military building rapidly becoming stronger ever
706;someone look paid small organized rallies election
707;almost impossible thing electoral tax returns brought
708;happy easter
709;would call china currency manipulator working us north korean see
710;rt looking forward hosting annual easter egg roll
711;weekly
712;rt great feds arrest murder suspect
713;great honor welcome heroic first responders white house
714;things work fine right time everyone come senses lasting
715;great confidence china properly deal north unable
716;jobs illegal immigration order justice truly making america great
717;one one keeping promises big changes
718;economic confidence soaring unleash power private sector job creation stand american
719;great meeting nato agreed importance getting countries pay fair share focus
720;great win kansas last night ron easily winning congressional race spent heavily predicted
721;good call last night president china concerning menace north
722;interviewed
723;great strategic policy ceo forum today cabinet secretaries top around united
724;ron estes running today congress great state wonderful need help healthcare tax cuts
725;north korea looking china decides would solve problem without
726;explained president china trade deal far better solve north korean
727;rt grateful syrians react name son
728;happy passover everyone celebrating united states around
729;congratulations justice neil gorsuch elevation united states supreme great day
730;thank
731;president al sisi handle situation
732;sad hear terrorist attack strongly
733;judge gorsuch sworn rose garden white house monday great proud
734;reason generally hit runways easy inexpensive quickly fix
735;congratulations great military men women representing united well syria
736;friendship time tell
737;great honor president xi jinping madame peng liyuan china guests united
738;rt proud arabella joseph performance honor president xi jinping madame peng
739;honor host american heroes today
740;
741;deeply committed preserving strong relationship strengthening support
742;great talk jobs tremendous spirit optimism
743;thank sean mcgarvey entire governing board presidents honoring invite
744;
745;rt rice ordered spy docs
746;honor welcome president al sisi egypt renew historic partnership
747;looking forward hosting heroes wounded warrior project soldier ride
748;getting ready meet president behalf united look forward long wonderful
749;multiple electronic surveillance people close
750;hillary clinton ever apologize receiving answers
751;brother john podesta paid big money get sanctions russia hillary
752;amazing reporting unmasking crooked scheme us real
753;melania honored light join us
754;real story turns surveillance find
755;talks repealing replacing obamacare going continue time deal hopefully
756;anybody fake news thinks repeal replace obamacare dead know love strength r
757;thank get even better administration continues put
758;associated trump team spied get much would sad
759;reporting big behind unmasking high known intel official
760;subsidies buy health ocare good things either republicans
761;failing finally gets places insurance company offers way obamacare customers
762;rt signs executive orders trade set stage revival american
763;fake news media said path victory pushing phony russia total
764;sleepy eyes chuck todd start talking obama surveillance scandal stop fake
765;going defend industry create level playing field american time
766;celebrates american manufacturing survey showing highest level optimism
767;exciting time
768;
769;great meeting wonderful woman former secretary condoleezza
770;honor welcome prime minister lars rasmussen
771;mike flynn ask immunity witch hunt big election media historic
772;enlisting full potential women society truly able
773;job american companies must prepared look
774;meeting next week china difficult one longer massive trade
775;
776;would get board would great healthcare massive tax cuts
777;would get board would great healthcare massive tax cuts
778;great looks like freedom caucus helping end
779;failing disgraced media gotten wrong two solid change libel
780;freedom caucus hurt entire republican agenda get must fight
781;today honored true american heroes national vietnam war veterans
782;melania honored stop empowerment panel afternoon
783;eo established commission combating drug addiction opioid watch listening
784;people great country could see viciously inaccurately administration covered certain
785;remember failing apologized right coverage
786;fake news talk podesta ties russia covered money russia clinton sale
787;new era american watch
788;honor welcome today pence attorney general thank
789;failing would much better
790;watch podesta
791;big announcement ford major investment made three michigan car companies coming back
792;democrats make deal healthcare soon obamacare folds good
793;republican house freedom caucus able snatch defeat jaws many bad years ready
794;hillary russian praise russia podesta russian trump russia story
795;house intelligence committee looking bill hillary deal allowed big uranium go russian
796;general kelly great job numbers way many even trying come
797;democrats smiling freedom help club growth saved planned parenthood
798;thanks trump rallies amazing make america great
799;watch tonight
800;obamacare explode get together piece together great healthcare plan
801;happy
802;thrilled announce commitment billion american jobs next thank
803;pleased announce official approval presidential permit
804;irony freedom planned allows continue stop
805;seven horrible years obamacare premiums bad finally chance great
806;honor welcome many truckers trucking industry leaders
807;taking action contact rep tell support
808;great kurt killed london terror prayers condolences family
809;watched totally biased fake news reports russia story nbc
810;spoke prime minister theresa may today offer condolences terrorist attack strong
811;rt trump always ends almost little
812;rt exactly said house intel cannot rule obama officials involved trump surveillance
813;big day working
814;today honor great american farmers hard work dedication
815;honored sign support astronauts
816;joined conference morning
817;thank make america safe great
818;thank
819;congratulations eric proud happy two
820;contact clinton campaign true dnc would let fbi
821;heard fake news cnn polls despite fact election polls way much higher ratings fox
822;real story fbi others looking leaking classified must find leaker
823;democrats made pushed russian story excuse running terrible big advantage electoral college
824;james clapper others stated evidence potus colluded story fake news everyone knows
825;weekly address
826;sums money nato united states must paid defense provides
827;despite heard fake great meeting german chancellor angela germany
828;great meeting committee morning
829;president small
830;north korea behaving united states china done little
831;rt fox news jihadis using religious visa enter experts warn
832;rt scalise gop agrees percent health care bill
833;rt major trump days moving swiftly get america back right
834;rt jobs created
835;happy fheile phadraig great irish
836;rt president says yo stuff say refuse
837;representatives great meeting hispanic chamber commerce wh look forward tremendous growth future
838;great progress improvements made republicans coming
839;rt ushcc delighted host roundtable discussion hispanic women biz owners today washington
840;honor welcome taoiseach today
841;budget puts must make safety safety
842;thank
843;lets make america great
844;thank andrew
845;interviewed tonight
846;optimistic since get better continue slash unnecessary regulations begin big tax
847;looking forward big rally big crowd great people
848;going michigan today big meeting bringing back car production state already
849;imagine outcry would failing career aimed fired gun president jail
850;anybody really believe nobody ever heard found tax fake
851;great optimism america results even
852;
853;meeting metro gm paul wiedefeld incoming winter storm preparations
854;proud welcome great cabinet afternoon first unfortunately seats empty
855;healthcare listening session
856;obamacare disaster worst year republicans come together save
857;amazing rude much media hard working much
858;rt trump led historic journey white days historic journey take look
859;making great progress obamacare imploding get republicans coming together get job
860;weekly address
861;rt great
862;rt give worst thing could always message
863;honored meet years delegates pence east room
864;consumer comfort reached highest level
865;despite hear healthcare coming along talking many groups end beautiful
866;rt first full month office sees biggest jobs gain
867;great going
868;met today great
869;linkedin workforce january february strongest consecutive months hiring since august september
870;international join honoring critical role women america around
871;tremendous respect women many roles serve vital fabric society
872;feel sure friend come along new great health care program knows obamacare
873;let fake news tell big infighting trump getting along getting major things
874;working new system competition drug pricing american people come way
875;getting rid state promote phase healthcare
876;eight years russia president got stronger crimea added
877;wonderful new healthcare bill review obamacare complete total disaster imploding
878;vicious released obama administration returned another terrible
879;thank billion investment creating manufacturing construction jobs
880;buy american hire american principles core thank
881;incredible spirit optimism sweeping country right bringing back
882;construction manufacturing jobs gulf coast billion already winning
883;buy american hire american principals core thank
884;trump congratulates exxon mobil investment
885;thank great rallies across tremendous make america great
886;secretly said russian vladimir election
887;true dnc would allow fbi access check server equipment learning
888;arnold schwarzenegger voluntarily leaving fired bad sad end great show
889;low president obama gone tapp phones sacred election bad
890;bet good lawyer could make great case fact president obama tapping phones prior
891;legal sitting president race president prior turned court new
892;russian ambassador met jeff sessions visited obama white house times last year
893;found obama trump tower nothing
894;first meeting jeff sessions russian amb set obama administration education program
895;make america great
896;hereby demand second pelosi close ties lying
897;hearby demand second pelosi close ties lying
898;must fix education system kids make america great wonderful day saint andrew
899;hear demand second pelosi close ties lying
900;start immediate investigation ties russia total
901;weekly address join
902;pathetic dems still approved full
903;nick adams new green card must system way
904;illegal leaks classified total
905;democrats overplaying lost lost grip real
906;whole narrative way saving face democrats losing election everyone thought
907;jeff sessions honest say anything could stated response clearly
908;since november election stock market posted trillion gains consumer confidence year
909;thank
910;
911;join live
912;interviewed
913;gop viewed favorably trump era via
914;great meeting ceos leading health insurance companies provide great healthcare american
915;big dinner governors tonight white much including
916;russia talk fake news put played order mask big election defeat illegal
917;first time failing take ad bad help save failing try reporting accurately
918;race dnc chairman totally like bernie never clinton demanded
919;congratulations thomas named chairman could happier republican
920;attending white house association dinner please wish everyone well great
921;weekly address
922;great optimism future dow straight record big tax regulation cuts
923;media reported national debt first month went billion vs billion increase obama first
924;maybe millions people voted make america great would biggest
925;fake news media knowingly tell great danger failing become likewise
926;trump vows fight human trafficking
927;going
928;find leakers within fbi classified information given media could devastating effect find
929;fbi totally unable stop national security permeated government long
930;big interview tonight henry kravis business council looking forward
931;seven people shot killed yesterday going totally chicago needs
932;edges higher trump renews jobs
933;much enjoyed tour national museum african american history great job done amazing
934;one thing say keith fight lead one predicted early would
935;angry crowds home districts republicans numerous planned liberal
936;overwhelmingly oppose sanctuary
937;congratulations new national security general
938;named general mcmaster national security
939;meeting generals
940;happy presidents day make america great
941;give public break fake news media trying say large scale immigration sweden working
942;statement happening sweden reference story broadcast concerning immigrants
943;getting ready leave see
944;many meetings weekend southern white big speech lot talk
945;believe main stream white house running inherited mess process fixing
946;looking forward florida rally big crowd
947;effective press conferences ever says rush many fake media calls dishonest
948;fake news media enemy american
949;fake news media many enemy american
950;join watch
951;general keith known long much play nsa three
952;thank nice statements press conference rush limbaugh said one greatest fake media
953;going south order spend time boeing talk look forward
954;despite long delays democrats finally approving tom repeal replacement obamacare moving
955;signs bill undoing obama coal mining
956;democrats come story lost badly made story fake
957;fake news makes stories far effective discredited democrats fading
958;spotlight finally put
959;even illegal classified big problem washington failing must
960;stock market hits new high longest winning streak great level confidence optimism even tax plan
961;venezuela allow leopoldo political prisoner husband met
962;aetna obamacare
963;join florida saturday rally international
964;welcome united benjamin press
965;great listening session retail industry leaders association
966;real scandal classified information illegally given like
967;crimea taken russia obama obama soft
968;thank eli lake bloomberg view nsa interfere serious situation usa
969;information illegally given failing intelligence community like russia
970;russian connection merely attempt many mistakes made hillary losing
971;fake news media going crazy conspiracy theories blind
972;obamacare continues humana pull replace save healthcare
973;president trump signing resolution
974;great listening session morning pence secretary
975;real story many illegal leaks coming leaks happening deal
976;congratulations new david time take care veterans fought
977;congratulations treasury secretary steven watch
978;wonderful meeting canadian pm group leading business women
979;welcome prime minister
980;today meet canadian pm trudeau group leading business women discuss women
981;leaving big crowds enthusiastic supporters lining road fake news media refuses
982;congratulations stephen representing morning various sunday morning great
983;know mark cuban backed interested taking smart enough run
984;two days productive prime minister abe heading back l
985;fake news bernie sanders cut using term fake news describe said technical
986;refugees admitted court breakdown libya yemen
987;crackdown illegal criminals merely keeping campaign gang drug dealers others
988;joint statement prime minister shinzo abe north
989;rt live joint statement president trump prime minister shinzo
990;working dinner tonight prime minister abe winter white house good
991;played golf today prime minister abe japan ernie great japan well
992;playef golf today prime minister abe japan ernie great japan well
993;proud daughter abused treated badly still hold head truly
994;great time hosting prime minister shinzo abe united
995;melania hosting japanese prime minister shinzo abe abe palm wonderful
996;negotiations like fighterjet air force one price come way
997;reading great border wall cost government originally gotten involved
998;legal system refugees allowed since travel reprieve hail seven suspect
999;heading joint base andrews prime minister earlier
1000;failing major fake news china story saying spoken trump since spoke length
1001;entire panel bother even cite disgraceful
1002;see security nation
1003;join us live oval office swearing new attorney
1004;died winning mission according general time get smart start winning
1005;know win look mess country bogged conflict
1006;mccain talking success failure mission emboldens losing
1007;chris interview never asked lie brave fake
1008;never fought vietnam said years misrepresents judge gorsuch told
1009;congratulations new attorney
1010;administration seen truthful news
1011;leading eu nations support travel poll people
1012;ban one popular orders
1013;thank brian ceo great investment american innovation
1014;big increase traffic country certain people far wait easy
1015;fake news stories reporters run since trump
1016;daughter ivanka treated unfairly great person always pushing right
1017;thank great police chiefs sheriffs leadership true friend
1018;speaking today police chiefs sheriffs discussing dangerous wrong
1019;win case obviously never security safety
1020;disgrace full cabinet still longest delay history obstruction
1021;honor national join incredible men women protect
1022;know deals haters going crazy yet obama make deal
1023;know deals haters going crazy yet obama make deal
1024;threat radical islamic terrorism look happening europe courts must act
1025;failing forced apologize subscribers poor reporting election
1026;extended interview super bowl airs tonight
1027;failing writes total fiction concerning gotten wrong two making stories
1028;interviewed tonight
1029;call largely based accumulation everyone knows fake news order
1030;negative polls fake like nbc polls people want border security extreme
1031;amazing comeback win tom bob kraft coach b total
1032;enjoy make america great
1033;interviewed fox
1034;instructed homeland security check people coming country courts making job
1035;cannot believe judge would put country something happens blame court people pouring
1036;judge opens country potential terrorists others best interests bad people
1037;interview fox network super
1038;lawyers looking using federal court decision conflict ridiculous lift ban
1039;ban lifted many bad dangerous people may pouring terrible decision
1040;country coming judge halt homeland security travel ban even bad come
1041;make america great
1042;forced apologize bad inaccurate coverage winning fake news still
1043;opinion essentially takes away ridiculous
1044;interesting certain countries agree know certain people allowed death
1045;country longer able say cannot come especially reasons safety big
1046;countries charge companies taxes tariffs charges nothing charge charge
1047;must keep
1048;new radical islamic terrorist attacked louvre museum tourists locked france edge get smart
1049;professional thugs paid protesters proving point millions people voted make america great
1050;meeting biggest business leaders good jobs coming back health care tax bills crafted
1051;thank prime minister australia telling truth civil conversation fake news media lied
1052;iran playing fire appreciate president obama
1053;arnold schwarzenegger really bad job governor california even worse least tried
1054;thank would love
1055;iran last legs ready collapse came along gave form iran billion
1056;iran formally put notice firing ballistic thankful terrible deal made
1057;attending chief ryan dignified transfer yesterday daughter ivanka great great brave man thank
1058;congratulations rex tillerson sworn new secretary
1059;berkeley allow free speech practices violence innocent people different point view federal
1060;believe obama administration agreed take thousands illegal immigrants study dumb
1061;iran rapidly taking iraq even squandered three trillion dollars obvious long
1062;everybody arguing whether call keeping bad people bad
1063;hope like nomination judge neil gorsuch united states supreme good brilliant respected
1064;join live
1065;getting ready deliver important
1066;democrats give us attorney general rest ashamed wonder
1067;nancy pelosi fake tears chuck schumer held rally steps supreme court mic work like dem
1068;democrats delaying cabinet picks purely political nothing going obama
1069;american dream going create environment small business like
1070;outrage democrats opposition party jobs fleeing
1071;made decision nominate united states supreme announced live tuesday
1072;ban announced one week would rush country lot bad
1073;nothing nice searching terrorists enter big part study
1074;protesters tears senator secretary kelly said going well make america safe
1075;people detained held big problems airports caused delta computer
1076;interviewed tonight
1077;statement regarding recent executive order concerning extreme
1078;focus energies illegal immigration border security instead always looking start world war
1079;joint statement former presidential candidates john mccain lindsey graham wrong sadly weak
1080;christians executed large cannot allow horror
1081;country needs strong borders extreme look happening europe world horrible
1082;somebody aptitude conviction buy fake news failing either run correctly let fold
1083;interviewed tonight
1084;remember crew space shuttle years
1085;subscribers got wrong right beginning still changed never dishonest
1086;thr coverage gas false angry times actually apologized
1087;failing wrong said would lose general fake
1088;promise administration always always
1089;congratulations secretary
1090;statement international holocaust remembrance
1091;mike pence speaking full
1092;marching full
1093;mexico taken advantage long massive trade deficits little help weak border must
1094;look forward seeing final results gregg phillips crew say least votes must
1095;mayor drops sanctuary right
1096;interviewed
1097;spoke congressional retreat afternoon
1098;spoke congressional retreat afternoon
1099;jobs companies mexico unwilling pay badly needed would better cancel upcoming
1100;billion dollar trade deficit deal beginning nafta massive
1101;ungrateful traitor chelsea never released calling president obama weak
1102;interview david muir news
1103;first interview since taking tonight
1104;higher duty protect lives american
1105;beginning united states america gets back control full speech today
1106;interviewed tonight first interview white
1107;making supreme court pick thursday next
1108;registered vote dead many long depending strengthen voting
1109;asking major investigation voter including registered vote two illegal
1110;big day planned national security among many build
1111;chicago fix horrible going shootings killings send
1112;congratulations number one inauguration many times higher fake news public
1113;great meeting ford ceo mark fields general motors ceo mary barra
1114;signing orders move forward construction keystone xl dakota access pipelines oval
1115;great meeting automobile industry leaders
1116;photo delivered yesterday displayed press thank
1117;meeting top automobile executives concerning jobs want new plants built cars sold
1118;busy week planned heavy focus jobs national top executives coming talk manufacturing
1119;peaceful protests hallmark even always recognize rights people express
1120;television ratings million people watched million good ratings years
1121;watched protests yesterday impression people celebs hurt cause
1122;great meeting cia headquarters packed paid great respect long standing amazing
1123;rt allow anyone tell cannot challenge match heart fight spirit
1124;fantastic day evening washington many news outlets great reviews
1125;thank another wonderful evening make america great
1126;
1127;every city near small mountain
1128;time remember
1129;follow two simple buy american hire
1130;bring back bring back bring back wealth bring back
1131;forgotten men women country forgotten moment going
1132;january remembered day people became rulers nation
1133;truly matters party controls whether government controlled
1134;power giving back american
1135;today merely transferring power one administration one party another
1136;begins see movement continues work
1137;thank wonderful evening
1138;thank joining us lincoln memorial special going make
1139;join lincoln memorial
1140;great concert today lincoln
1141;
1142;american doubt make america great
1143;getting ready leave journey begins working fighting hard make great journey
1144;donald trump divided country divided long stated today reverend franklin
1145;thank amazing wounded warriors honor tonight
1146;great seeing kimberly evenings vp
1147;looking forward speedy recovery george barbara thank wonderful
1148;writing inaugural address winter white three weeks looking forward
1149;great last night playing diplomats ambassadors countries around thanks
1150;wonder today show biased badly compared glorious little
1151;ag pledged add jobs investments meeting donald latest
1152;nothing fake ask top companies real came back
1153;totally biased went way say big announcement lockheed others jobs coming
1154;interviewed
1155;rt thank incredible
1156;rt leadership capacity revitalize public schools deliver
1157;thank general motors walmart starting big jobs push back
1158;trump media missed
1159;would hypocritical attend believe bush true elected sound wp
1160;john lewis said first one wrong boycotted bush also
1161;country massive cost reductions negotiated military purchases believe people seeing
1162;jobs bringing back taking new auto plants coming back
1163;people phony election approval rating rigged like
1164;people pouring washington record bikers trump great friday
1165;trump woman real character
1166;special report considering imagine
1167;appreciate use twitter keep us informed maintain dishonest
1168;celebrate martin luther king day many wonderful things stood honor great man
1169;much worse look syria ukraine russian leaker fake
1170;cia john blasts trump russia fully oh
1171;bad saturday night live worst cast always complete hit really bad
1172;intelligence chiefs made mistake people make media also apologize
1173;thank bob woodward garbage never right upset
1174;many years country angry many say never hatred
1175;get car companies want business start making things
1176;democrats angry many obama democrats voted jobs bringing back
1177;inauguration day turning even bigger january washington
1178;congressman john lewis finally focus burning crime infested use help
1179;intelligence insiders claim trump dossier complete
1180;mention crime rather falsely complaining election talk action
1181;congressman john lewis spend time fixing helping horrible shape falling apart
1182;beautiful funeral today real nyc detective steven law enforcement community complete total
1183;care act soon
1184;allowed run guilty nice lost campaigned wrong states
1185;hillary people complaining respect based information
1186;released even knowing never people full report hacking within
1187;totally made facts sleazebag political democrats republicans fake russia says nothing
1188;turns phony allegations put together political opponents failed spy afraid
1189;cabinet nominee looking good great want express
1190;congrats senate taking first step onto
1191;total meltdown fake news ratings tanking since election credibility soon
1192;thank linda bean great support people support even buy
1193;james clapper called yesterday denounce false fictitious report illegally made phony
1194;morning america donald proud
1195;great news conference trump tower couple fake news organizations people truly get going
1196;intelligence agencies never allowed fake news one last shot living nazi
1197;win election great crooked opponents try belittle victory fake sorry
1198;russia never tried use leverage nothing russia
1199;russia said unverified report paid political opponents complete total utter
1200;runs unverifiable
1201;rt never prague
1202;fake news total political witch
1203;helps lift small business confidence
1204;business optimism soars trump
1205;optimism index surges since
1206;thank men women protect serve communities
1207;old picture nancy ronald
1208;ford said last week expand michigan instead building billion dollar plant thank ford fiat
1209;finally happening fiat chrysler announced plans invest michigan ohio adding
1210;totally changed year old story written order make look dishonest
1211;hillary flunky lost never disabled reporter never simply showed
1212;meryl one actresses know attacked last night golden
1213;rupert murdoch great guy likes much better successful candidate ever successful
1214;dishonest media says mexico paying wall pay little later wall built media
1215;saw classified highly confidential hacking intelligence leaked
1216;rt watch interview russia attempts sway election
1217;kellyanne conway went morning interview dishonest media cut
1218;certainly want intelligence interfering politics want politics
1219;welcome president
1220;look much forward meeting prime minister theresa may washington longtime
1221;congratulation jane timken major upset victory becoming ohio republican party jane loyal trump supporter star
1222;countries work together solve many great pressing problems issues
1223;enough problems around world without yet another russia respect us far
1224;good relationship russia good bad would think
1225;reason hacking poorly defended dnc discussed loss dems big totally
1226;intelligence stated strongly absolutely evidence hacking affected election voting machines
1227;gross negligence democratic national committee allowed hacking take republican national committee strong
1228;happy birthday
1229;monitoring terrible situation spoke governor thoughts prayers stay
1230;asking chairs house senate committees investigate top secret intelligence shared nbc prior seeing
1231;anna wintour came office trump tower ask meet editors conde nast steven go
1232;movie season compared season compare season supported kasich hillary
1233;ratings arnold schwarzenegger got comparison ratings much
1234;want make america great go january great
1235;knew big trouble cancelled big fireworks last saw movement like never
1236;hillary dems never going beat passion saw happening last two weeks
1237;dishonest media report money spent building great wall sake paid back mexico
1238;sure hacking never even requested examination computer going
1239;democratic national committee would allow fbi study see computer info supposedly hacked
1240;nbc get exclusive look top secret report gave report
1241;toyota motor said build new plant build corolla cars build plant pay big border
1242;make minds media lies make look like fact big
1243;dishonest media likes saying agreement julian assange simply state
1244;republicans democrats get together come healthcare plan really works much less expensive far
1245;typical political thing fact obamacare lie keep
1246;lead head clown chuck know bad obamacare mess instead working fix
1247;jackie album sales skyrocketed announcing inauguration people understand
1248;massive increases obamacare take place year dems blame fall weight
1249;like hike deductibles high practically let schumer clowns
1250;republicans must careful dems failed obamacare poor coverage massive premium
1251;things said giving questions debate total double gave
1252;somebody hacked dnc like rnc responded
1253;thank ford scrapping new plant mexico creating new jobs beginning much follow
1254;julian assange media dishonest anyone knows
1255;julian assange said year old could hacked dnc also said russians give
1256;briefing delayed perhaps time needed build
1257;general news conference january eleventh thank
1258;already delivering jobs promised
1259;releases extremely dangerous people allowed back onto
1260;instead driving jobs wealth america become great magnet innovation job
1261;ford scrap mexico invest michigan due trump
1262;number one act focus tax healthcare many things far greater
1263;congress work really make weakening independent ethics unfair
1264;democrat minnesota said affordable care act longer lousy
1265;people must remember obamacare affordable increases bill clinton called
1266;general motors sending mexican made model chevy cruze car free across make pay big border
1267;china taking massive amounts money wealth totally help north
1268;north korea stated final stages developing nuclear weapon capable reaching parts
1269;thought felt would win easily fabled cancelled
1270;various media outlets pundits say thought going lose came together last week
1271;released book called explores race hope well used worst cover photo
1272;chicago murder rate record setting shooting victims murders mayor must ask federal
1273;new year make america great
1274;rt one eventful exciting years wish love happy
1275;rt happy new year
1276;rt incredible year entire beautiful wife made even
1277;rt happy new year blessings looking forward incredible things make
1278;rt behalf next
1279;many blessings looking forward wonderful prosperous
